"Date","Price","Open","High","Low","Vol.","Change %"
"05/18/2010","133.14","132.50","132.70","131.79","3.04K","-0.36%"
"05/17/2010","133.62","134.17","134.47","132.79","6.65K","0.17%"
"05/14/2010","133.39","130.76","133.60","130.76","4.23K","2.16%"
"05/13/2010","130.57","129.31","131.37","129.31","8.68K","0.67%"
"05/12/2010","129.70","129.84","129.84","129.07","0.46K","0.63%"
"05/11/2010","128.89","129.05","129.72","128.50","2.14K","1.25%"
"05/10/2010","127.30","129.75","129.75","126.20","1.26K","-0.62%"
"05/07/2010","128.10","129.23","131.47","128.90","0.41K","-0.84%"
"05/06/2010","129.19","128.16","129.18","128.16","1.25K","1.58%"
"05/05/2010","127.18","126.30","127.84","126.01","4.77K","1.27%"
"05/04/2010","125.59","124.71","125.41","124.71","4.58K","1.33%"
"05/03/2010","123.94","124.50","125.00","122.44","2.30K","0.77%"
"04/30/2010","122.99","122.95","122.99","122.59","2.03K","-0.09%"
"04/29/2010","123.10","123.06","123.06","122.58","2.42K","0.35%"
"04/28/2010","122.67","123.44","123.44","122.12","0.84K","0.49%"
"04/27/2010","122.07","121.50","121.61","121.50","6.33K","0.63%"
"04/26/2010","121.30","121.45","121.45","121.26","0.36K","0.56%"
"04/23/2010","120.63","121.29","121.42","120.75","2.25K","-0.95%"
"04/22/2010","121.79","120.52","121.57","120.52","0.12K","0.79%"
"04/21/2010","120.83","120.23","120.85","120.08","2.24K","0.93%"
"04/20/2010","119.72","119.42","119.87","119.42","3.65K","0.01%"
"04/19/2010","119.71","120.15","120.15","120.15","0.06K","0.16%"
"04/16/2010","119.52","119.34","119.34","119.34","0.70K","0.74%"
"04/15/2010","118.64","118.28","118.62","118.28","3.24K","0.74%"
"04/14/2010","117.77","118.00","118.00","118.00","0.10K","-0.56%"
"04/13/2010","118.43","118.48","118.50","118.48","0.04K","0.25%"
"04/12/2010","118.13","117.45","117.98","117.45","0.19K","-0.41%"
"04/09/2010","118.62","119.75","119.75","118.96","2.24K","-1.27%"
"04/08/2010","120.15","120.83","120.83","120.18","0.35K","0.73%"
"04/07/2010","119.28","119.06","119.24","119.06","0.09K","0.45%"
"04/06/2010","118.74","118.46","118.72","118.44","1.17K","0.88%"
"04/01/2010","117.71","118.35","118.35","117.94","0.27K","0.09%"
"03/31/2010","117.61","118.00","118.00","117.73","0.06K","-0.69%"
"03/30/2010","118.43","117.62","117.85","117.62","0.21K","0.55%"
"03/29/2010","117.78","117.65","117.90","117.65","1.00K","-0.62%"
"03/26/2010","118.52","119.00","119.00","118.40","0.17K","-0.34%"
"03/25/2010","118.92","119.24","119.26","119.24","1.94K","-0.22%"
"03/24/2010","119.18","119.30","119.48","119.30","2.62K","0.71%"
"03/23/2010","118.34","118.43","118.81","118.43","1.04K","-0.01%"
"03/22/2010","118.35","118.35","118.35","118.35","","-0.26%"
"03/19/2010","118.66","117.71","117.71","117.71","0.05K","0.63%"
"03/18/2010","117.92","117.77","117.77","117.70","0.09K","0.95%"
"03/17/2010","116.81","116.52","116.94","116.52","0.23K","0.25%"
"03/16/2010","116.52","116.60","116.60","116.60","0.03K","-0.40%"
"03/15/2010","116.99","116.99","116.99","116.99","","0.70%"
"03/12/2010","116.18","116.25","116.25","116.25","0.14K","-0.33%"
"03/11/2010","116.57","116.57","116.57","116.57","","-0.07%"
"03/10/2010","116.65","117.57","117.57","116.67","0.34K","-0.73%"
"03/09/2010","117.51","117.95","117.95","117.95","0.01K","0.51%"
"03/08/2010","116.91","116.60","116.70","116.60","1.03K","-0.09%"
"03/05/2010","117.01","117.47","117.47","117.27","0.40K","-0.52%"
"03/04/2010","117.62","116.75","117.75","116.75","0.49K","1.19%"
"03/03/2010","116.24","117.00","117.00","116.82","0.07K","-1.14%"
"03/02/2010","117.58","118.60","118.60","117.57","0.94K","-0.36%"
"03/01/2010","118.00","117.30","118.51","117.30","0.12K","1.05%"
"02/26/2010","116.77","117.48","117.48","117.48","0.04K","-1.02%"
"02/25/2010","117.97","117.97","117.97","117.97","","0.43%"
"02/24/2010","117.46","117.47","117.66","117.40","0.42K","-0.03%"
"02/23/2010","117.50","117.65","117.65","117.65","0.05K","0.42%"
"02/22/2010","117.01","117.00","117.00","117.00","0.01K","-0.32%"
"02/19/2010","117.39","118.10","118.10","117.48","2.95K","0.22%"
"02/18/2010","117.13","117.13","117.13","117.13","","0.05%"
"02/17/2010","117.07","116.00","116.29","115.76","0.22K","0.67%"
"02/16/2010","116.29","116.11","116.11","116.11","0.05K","-0.91%"
"02/15/2010","117.36","117.17","117.42","116.99","3.86K","0.08%"
"02/12/2010","117.27","116.85","117.45","116.85","0.39K","0.15%"
"02/11/2010","117.10","116.18","117.10","116.18","0.13K","0.03%"
"02/10/2010","117.06","116.65","117.06","116.63","1.53K","-0.35%"
"02/09/2010","117.47","117.35","117.47","116.81","0.54K","0.05%"
"02/08/2010","117.41","117.77","117.77","117.41","0.76K","-0.59%"
"02/05/2010","118.11","118.00","118.11","118.00","0.24K","0.76%"
"02/04/2010","117.22","116.36","117.22","116.36","0.22K","1.35%"
"02/03/2010","115.66","116.10","116.10","115.66","0.10K","-0.17%"
"02/02/2010","115.86","115.87","115.97","115.86","0.10K","-0.02%"
"02/01/2010","115.88","116.23","116.23","115.57","1.66K","0.03%"
"01/29/2010","115.85","115.20","115.85","115.20","3.85K","0.77%"
"01/28/2010","114.97","114.97","114.97","114.97","","0.07%"
"01/27/2010","114.89","114.89","114.89","114.89","","0.59%"
"01/26/2010","114.22","114.50","114.63","114.22","14.60K","0.35%"
"01/25/2010","113.82","114.03","114.03","113.26","0.53K","0.17%"
"01/22/2010","113.63","113.79","114.39","113.63","","-1.05%"
"01/21/2010","114.83","114.00","114.85","114.00","19.37K","0.44%"
"01/20/2010","114.33","113.49","114.33","113.49","0.31K","1.54%"
"01/19/2010","112.60","112.07","112.60","112.07","0.34K","0.59%"
"01/18/2010","111.94","112.02","112.02","111.94","0.09K","0.02%"
"01/15/2010","111.92","111.61","111.92","111.55","0.37K","0.85%"
"01/14/2010","110.98","110.40","110.98","110.40","0.18K","0.10%"
"01/13/2010","110.87","110.88","110.88","110.00","1.49K","0.21%"
"01/12/2010","110.64","110.57","110.83","110.57","0.16K","0.53%"
"01/11/2010","110.06","111.00","111.00","109.88","0.47K","-1.37%"
"01/08/2010","111.59","111.24","111.61","111.24","","-0.39%"
"01/07/2010","112.03","111.21","112.03","111.21","0.54K","0.86%"
"01/06/2010","111.08","111.08","111.08","111.08","","-0.19%"
"01/05/2010","111.29","110.69","110.69","110.69","0.04K","0.71%"
"01/04/2010","110.51","110.73","110.73","110.73","0.45K","-0.83%"
"12/30/2009","111.43","111.12","111.29","111.05","0.12K","0.71%"
"12/29/2009","110.64","110.00","110.21","110.00","0.05K","0.51%"
"12/28/2009","110.08","109.82","109.82","109.82","0.02K","-1.03%"
"12/23/2009","111.23","111.50","111.50","111.15","0.15K","-0.68%"
"12/22/2009","111.99","111.34","111.34","111.34","0.00K","0.30%"
"12/21/2009","111.66","112.70","112.70","111.78","0.50K","-0.81%"
"12/18/2009","112.57","111.80","112.66","111.80","0.04K","0.55%"
"12/17/2009","111.95","111.75","111.82","111.75","0.68K","1.84%"
"12/16/2009","109.93","109.95","109.95","109.80","3.27K","0.37%"
"12/15/2009","109.53","109.53","109.77","109.53","0.36K","0.50%"
"12/14/2009","108.98","108.72","108.72","108.72","0.14K","0.08%"
"12/11/2009","108.89","108.50","108.50","107.79","0.26K","0.77%"
"12/10/2009","108.06","108.50","108.50","108.50","0.03K","-0.65%"
"12/09/2009","108.77","108.47","109.15","108.47","0.10K","-0.19%"
"12/08/2009","108.98","108.30","108.30","108.30","0.01K","0.70%"
"12/07/2009","108.22","107.82","107.92","107.82","0.13K","0.41%"
"12/04/2009","107.78","107.65","107.65","107.65","0.05K","0.74%"
"12/03/2009","106.99","106.99","106.99","106.99","","-0.74%"
"12/02/2009","107.79","107.30","107.45","107.30","1.02K","0.35%"
"12/01/2009","107.41","107.68","107.68","107.29","0.19K","-0.57%"
"11/30/2009","108.03","107.61","107.61","107.61","0.05K","-0.22%"
"11/27/2009","108.27","108.85","109.15","108.48","0.90K","-0.08%"
"11/26/2009","108.36","107.57","107.57","107.47","0.12K","1.22%"
"11/25/2009","107.05","107.60","107.60","107.19","0.44K","-0.80%"
"11/24/2009","107.91","108.22","108.22","107.68","1.28K","0.43%"
"11/23/2009","107.45","107.53","107.53","107.24","0.04K","-0.69%"
"11/20/2009","108.20","108.46","108.46","108.46","0.15K","-0.45%"
"11/19/2009","108.69","108.55","108.55","108.42","0.07K","0.97%"
"11/18/2009","107.65","107.86","107.86","107.86","0.31K","-0.71%"
"11/17/2009","108.42","107.67","107.67","107.67","0.06K","1.28%"
"11/16/2009","107.05","107.05","107.05","107.05","","-0.03%"
"11/13/2009","107.08","106.90","107.08","106.86","0.03K","-0.21%"
"11/12/2009","107.31","107.01","107.01","106.82","0.05K","0.49%"
"11/11/2009","106.79","106.25","106.40","106.25","0.12K","-0.21%"
"11/10/2009","107.02","107.02","107.02","107.02","","0.54%"
"11/09/2009","106.44","106.50","106.50","106.04","0.25K","-0.44%"
"11/06/2009","106.91","106.71","106.93","106.71","0.12K","0.31%"
"11/05/2009","106.58","107.13","107.13","106.80","2.38K","-0.04%"
"11/04/2009","106.62","106.83","106.83","106.83","0.02K","-0.99%"
"11/03/2009","107.69","107.80","108.00","107.80","0.05K","0.85%"
"11/02/2009","106.78","107.05","107.05","107.05","0.01K","-0.42%"
"10/30/2009","107.23","106.70","107.00","106.21","0.17K","1.25%"
"10/29/2009","105.91","105.91","105.91","105.91","","-0.94%"
"10/28/2009","106.91","106.84","106.84","106.22","0.52K","0.87%"
"10/27/2009","105.99","105.99","105.99","105.99","","0.77%"
"10/26/2009","105.18","104.06","104.06","104.06","0.20K","0.35%"
"10/23/2009","104.81","104.81","104.81","104.81","","-0.02%"
"10/22/2009","104.83","105.51","105.62","105.00","0.23K","-0.50%"
"10/21/2009","105.36","106.11","106.11","106.11","0.07K","-0.83%"
"10/20/2009","106.24","106.17","106.47","106.17","0.36K","0.57%"
"10/19/2009","105.64","105.45","105.45","105.45","0.04K","-0.01%"
"10/16/2009","105.65","105.65","105.65","105.65","","0.57%"
"10/15/2009","105.05","105.00","105.11","105.00","0.02K","-0.42%"
"10/14/2009","105.49","105.42","105.50","105.42","0.19K","-0.72%"
"10/13/2009","106.25","106.24","106.24","105.74","0.95K","0.58%"
"10/12/2009","105.64","106.01","106.01","106.01","0.18K","-0.20%"
"10/09/2009","105.85","105.85","105.85","105.85","","-0.56%"
"10/08/2009","106.45","106.63","106.63","106.63","0.19K","-0.36%"
"10/07/2009","106.83","106.26","106.26","106.26","0.01K","0.75%"
"10/06/2009","106.04","106.51","106.51","106.51","0.02K","-0.92%"
"10/05/2009","107.03","107.20","107.20","107.20","0.58K","-0.38%"
"10/02/2009","107.44","107.65","108.07","107.65","0.81K","-0.33%"
"10/01/2009","107.80","107.80","107.80","107.80","","0.99%"
"09/30/2009","106.74","106.74","107.00","106.74","0.07K","-0.45%"
"09/29/2009","107.22","107.00","107.00","107.00","0.02K","0.91%"
"09/28/2009","106.25","106.77","106.77","106.77","0.01K","0.58%"
"09/25/2009","105.64","105.64","105.64","105.64","","-0.08%"
"09/24/2009","105.72","105.41","105.41","105.41","0.00K","0.53%"
"09/23/2009","105.16","105.16","105.16","105.16","","0.33%"
"09/22/2009","104.81","104.74","104.74","104.74","0.01K","-0.63%"
"09/21/2009","105.47","106.99","106.99","105.60","0.28K","0.09%"
"09/18/2009","105.38","105.52","105.79","105.52","0.10K","0.22%"
"09/17/2009","105.15","105.52","105.52","105.52","0.01K","-0.56%"
"09/16/2009","105.74","105.70","105.70","105.65","0.14K","-0.54%"
"09/15/2009","106.31","106.26","106.60","106.00","0.15K","0.01%"
"09/14/2009","106.30","106.77","106.96","106.77","0.08K","-0.52%"
"09/11/2009","106.86","106.59","106.59","106.59","0.02K","0.29%"
"09/10/2009","106.55","106.55","106.55","106.55","","0.49%"
"09/09/2009","106.03","106.85","106.85","106.00","0.82K","-0.63%"
"09/08/2009","106.70","107.00","107.00","106.56","0.14K","-0.76%"
"09/07/2009","107.52","107.52","107.52","107.52","","-0.97%"
"09/04/2009","108.57","108.57","108.57","108.57","","0.41%"
"09/03/2009","108.13","108.13","108.13","108.13","","0.44%"
"09/02/2009","107.66","107.81","107.81","107.81","0.04K","0.15%"
"09/01/2009","107.50","106.80","106.93","106.80","0.05K","0.56%"
"08/31/2009","106.90","107.50","107.50","106.63","0.10K","-0.20%"
"08/28/2009","107.11","106.60","106.60","106.60","0.10K","-0.99%"
"08/27/2009","108.18","108.18","108.18","108.18","","-0.01%"
"08/26/2009","108.19","107.05","107.05","107.05","0.15K","1.15%"
"08/25/2009","106.96","106.96","106.96","106.96","","-0.21%"
"08/24/2009","107.19","107.07","107.07","107.07","0.19K","-0.36%"
"08/21/2009","107.58","108.24","108.24","107.40","1.67K","-0.52%"
"08/20/2009","108.14","108.20","108.26","107.68","0.44K","0.00%"
"08/19/2009","108.14","108.74","108.74","108.19","0.13K","-0.07%"
"08/18/2009","108.22","108.16","108.20","108.16","0.05K","-0.10%"
"08/17/2009","108.33","108.33","108.33","108.33","","2.15%"
"08/14/2009","106.05","106.51","106.51","106.51","0.04K","0.00%"
"08/13/2009","106.05","106.24","106.24","106.23","0.44K","-0.54%"
"08/12/2009","106.63","107.42","107.76","106.99","0.13K","-0.67%"
"08/11/2009","107.35","106.79","107.10","106.59","0.31K","0.28%"
"08/10/2009","107.05","106.25","106.25","106.25","0.10K","1.05%"
"08/07/2009","105.94","105.12","106.00","105.12","0.56K","0.83%"
"08/06/2009","105.07","105.07","105.07","105.07","","-0.37%"
"08/05/2009","105.46","105.46","105.46","105.46","","0.79%"
"08/04/2009","104.63","104.89","104.89","104.89","0.05K","-0.25%"
"08/03/2009","104.89","105.63","105.63","105.18","0.05K","-1.85%"
"07/31/2009","106.87","107.65","107.65","107.14","0.07K","-0.07%"
"07/30/2009","106.94","107.40","107.40","107.21","1.53K","-0.48%"
"07/29/2009","107.46","106.75","106.90","106.75","0.07K","0.76%"
"07/28/2009","106.65","105.46","105.91","105.46","0.09K","1.17%"
"07/27/2009","105.42","105.39","105.60","105.10","0.45K","-0.33%"
"07/24/2009","105.77","105.77","105.77","105.77","","0.17%"
"07/23/2009","105.59","105.59","105.59","105.59","","-0.72%"
"07/22/2009","106.36","106.44","106.44","106.24","0.03K","-0.39%"
"07/21/2009","106.78","106.91","106.91","106.91","0.02K","0.61%"
"07/20/2009","106.13","105.82","105.82","105.60","0.05K","-0.63%"
"07/17/2009","106.80","107.11","107.11","106.87","0.18K","0.15%"
"07/16/2009","106.64","106.58","106.58","106.58","9.58K","0.20%"
"07/15/2009","106.43","106.99","107.02","106.38","27.55K","-1.01%"
"07/14/2009","107.52","107.20","107.20","107.16","10.33K","-0.19%"
"07/13/2009","107.73","107.80","107.80","107.80","0.01K","-0.58%"
"07/10/2009","108.36","108.60","108.60","108.60","0.01K","1.01%"
"07/09/2009","107.28","107.85","107.85","107.85","0.10K","-1.40%"
"07/08/2009","108.80","108.80","108.80","108.80","","0.92%"
"07/07/2009","107.81","107.70","107.74","107.70","0.10K","-0.24%"
"07/06/2009","108.07","108.82","108.82","108.06","0.41K","0.01%"
"07/03/2009","108.06","108.06","108.06","108.06","","-0.06%"
"07/02/2009","108.12","107.91","107.91","107.91","0.13K","0.54%"
"07/01/2009","107.54","107.24","107.24","107.24","0.02K","-0.66%"
"06/30/2009","108.25","108.25","108.25","108.25","","1.05%"
"06/29/2009","107.12","107.39","107.39","107.05","3.35K","-0.03%"
"06/26/2009","107.15","107.00","107.00","107.00","0.08K","-0.98%"
"06/25/2009","108.21","107.87","107.87","107.87","1.20K","1.21%"
"06/24/2009","106.92","106.92","106.92","106.92","","-0.66%"
"06/23/2009","107.63","107.63","107.63","107.63","","0.03%"
"06/22/2009","107.60","107.74","107.74","107.74","15.10K","0.25%"
"06/19/2009","107.33","107.33","107.33","107.33","","1.16%"
"06/18/2009","106.10","106.10","106.10","106.10","","-1.75%"
"06/17/2009","107.99","107.99","107.99","107.99","","0.31%"
"06/16/2009","107.66","108.00","108.00","108.00","0.02K","-0.86%"
"06/15/2009","108.59","107.95","108.27","107.95","1.96K","1.27%"
"06/12/2009","107.23","107.05","107.05","107.05","0.03K","0.97%"
"06/11/2009","106.20","107.05","107.05","106.53","0.08K","-0.91%"
"06/10/2009","107.18","107.44","107.44","107.44","0.25K","0.26%"
"06/09/2009","106.90","106.90","106.90","106.90","","-0.61%"
"06/08/2009","107.56","107.99","107.99","107.44","0.05K","0.67%"
"06/05/2009","106.84","105.61","105.61","105.61","0.05K","0.89%"
"06/04/2009","105.90","106.64","106.64","106.64","0.01K","-0.69%"
"06/03/2009","106.64","106.64","106.64","106.64","","1.41%"
"06/02/2009","105.16","105.16","105.16","105.16","","-1.22%"
"06/01/2009","106.46","106.49","106.53","105.91","0.11K","-1.07%"
"05/29/2009","107.61","107.61","107.61","107.61","","0.00%"
"05/28/2009","107.61","107.61","107.61","107.61","","0.00%"
"05/27/2009","107.61","107.63","107.63","107.61","0.48K","-0.36%"
"05/26/2009","108.00","107.49","108.00","107.49","0.64K","0.80%"
"05/25/2009","107.14","107.12","107.14","107.12","0.59K","-0.80%"
"05/22/2009","108.00","108.35","108.35","107.00","0.00K","-1.82%"
"05/21/2009","110.00","110.00","110.00","110.00","0.02K","0.00%"
"05/20/2009","110.00","110.00","110.00","110.00","0.01K","-1.13%"
"05/19/2009","111.26","111.26","111.26","111.26","","0.00%"
"05/18/2009","111.26","111.26","111.26","111.26","","0.00%"
"05/15/2009","111.26","111.26","111.26","111.26","0.01K","1.27%"
"05/14/2009","109.86","109.86","109.86","109.86","","0.00%"
"05/13/2009","109.86","111.46","111.46","109.39","0.31K","-1.26%"
"05/12/2009","111.26","111.49","111.49","109.35","0.46K","-0.19%"
"05/11/2009","111.47","111.47","111.47","111.47","","0.00%"
"05/08/2009","111.47","111.47","111.47","111.47","","0.00%"
"05/07/2009","111.47","111.47","111.47","111.47","","0.00%"
"05/06/2009","111.47","111.47","111.47","111.47","","0.00%"
"05/05/2009","111.47","111.47","111.47","111.47","","0.00%"
"05/04/2009","111.47","111.47","111.47","111.47","0.01K","-0.45%"
"04/30/2009","111.97","111.65","111.97","111.65","0.20K","-2.63%"
"04/29/2009","115.00","115.00","115.00","115.00","0.02K","0.61%"
"04/28/2009","114.30","114.30","114.30","114.30","","0.00%"
"04/27/2009","114.30","114.30","114.30","114.30","0.02K","-0.70%"
"04/24/2009","115.11","115.11","115.11","115.11","","0.00%"
"04/23/2009","115.11","115.11","115.11","115.11","","0.00%"
"04/22/2009","115.11","115.11","115.11","115.11","","0.00%"
"04/21/2009","115.11","115.11","115.11","115.11","","0.00%"
"04/20/2009","115.11","115.11","115.11","115.11","0.01K","4.00%"
"04/17/2009","110.68","110.68","110.68","110.68","","0.00%"
"04/16/2009","110.68","110.68","110.68","110.68","","0.00%"
"04/15/2009","110.68","110.68","110.68","110.68","","0.00%"
"04/14/2009","110.68","110.68","110.68","110.68","","0.00%"
"04/09/2009","110.68","110.68","110.68","110.68","","0.00%"
"04/08/2009","110.68","110.68","110.68","110.68","","0.00%"
"04/07/2009","110.68","110.68","110.68","110.68","","0.00%"
"04/06/2009","110.68","110.50","111.57","110.50","0.06K","0.19%"
"04/03/2009","110.47","110.47","110.47","110.47","","0.00%"
"04/02/2009","110.47","110.47","110.47","110.47","","0.00%"
"04/01/2009","110.47","110.47","110.47","110.47","","0.00%"
"03/31/2009","110.47","110.47","110.47","110.47","","0.00%"
"03/30/2009","110.47","110.47","110.47","110.47","","0.00%"
"03/27/2009","110.47","110.47","110.47","110.47","","0.00%"
"03/26/2009","110.47","110.47","110.47","110.47","0.05K","-0.17%"
"03/25/2009","110.66","110.66","110.66","110.66","0.02K","-0.07%"
"03/24/2009","110.74","110.74","110.74","110.74","","4.87%"
"03/23/2009","105.60","105.60","105.60","105.60","","-4.64%"
"03/20/2009","110.74","110.74","110.74","110.74","","0.00%"
"03/19/2009","110.74","110.74","110.74","110.74","0.02K","-0.51%"
"03/18/2009","111.31","111.31","111.31","111.31","","0.00%"
"03/17/2009","111.31","111.31","111.31","111.31","","0.00%"
"03/16/2009","111.31","111.35","111.35","110.48","0.45K","-1.02%"
"03/13/2009","112.46","112.46","112.46","112.46","0.00K","0.13%"
"03/12/2009","112.31","112.31","112.31","112.31","0.10K","0.08%"
"03/11/2009","112.22","112.22","112.22","112.22","0.54K","-1.52%"
"03/10/2009","113.95","113.95","113.95","113.95","","0.00%"
"03/09/2009","113.95","113.95","113.95","113.95","0.02K","0.26%"
"03/06/2009","113.66","113.00","114.34","113.00","5.12K","-0.08%"
"03/05/2009","113.75","113.75","113.75","113.75","","0.00%"
"03/04/2009","113.75","113.75","113.75","113.75","0.02K","-0.61%"
"03/03/2009","114.45","114.45","114.45","114.45","3.44K","0.33%"
"03/02/2009","114.07","114.07","114.07","114.07","0.05K","-0.80%"
"02/27/2009","114.99","114.99","114.99","114.99","","0.00%"
"02/26/2009","114.99","114.99","114.99","114.99","","0.00%"
"02/25/2009","114.99","114.99","114.99","114.99","","0.00%"
"02/24/2009","114.99","114.99","114.99","114.99","","0.00%"
"02/23/2009","114.99","114.99","114.99","114.99","0.05K","-0.54%"
"02/20/2009","115.62","115.62","115.62","115.62","","0.00%"
"02/19/2009","115.62","115.62","115.62","115.62","2.50K","-1.04%"
"02/18/2009","116.83","117.30","117.56","116.81","27.70K","1.50%"
"02/17/2009","115.10","115.10","115.10","115.10","","0.00%"
"02/16/2009","115.10","115.10","115.10","115.10","0.14K","0.09%"
"02/13/2009","115.00","115.00","115.00","115.00","0.02K","-0.49%"
"02/12/2009","115.57","115.57","115.57","115.57","2.50K","2.77%"
"02/11/2009","112.45","112.45","112.45","112.45","","0.00%"
"02/10/2009","112.45","112.45","112.45","112.45","","0.00%"
"02/09/2009","112.45","112.45","112.45","112.45","0.09K","-0.93%"
"02/06/2009","113.50","113.50","113.50","113.50","","0.00%"
"02/05/2009","113.50","113.50","113.50","113.50","","0.00%"
"02/04/2009","113.50","113.50","113.50","113.50","0.02K","0.00%"
"02/03/2009","113.50","113.50","113.50","113.50","0.01K","-0.96%"
"02/02/2009","114.60","114.50","114.60","114.50","0.05K","3.40%"
"01/30/2009","110.83","110.83","110.83","110.83","","0.00%"
"01/29/2009","110.83","111.55","112.05","110.82","1.48K","0.16%"
"01/28/2009","110.65","110.65","110.65","110.65","0.60K","-0.25%"
"01/27/2009","110.93","110.93","110.93","110.93","","0.00%"
"01/26/2009","110.93","111.60","111.60","110.93","1.05K","-1.66%"
"01/23/2009","112.80","112.80","112.80","112.80","","0.00%"
"01/22/2009","112.80","112.80","112.80","112.80","","0.00%"
"01/21/2009","112.80","112.53","112.80","112.51","0.10K","0.36%"
"01/20/2009","112.40","111.97","112.40","111.97","0.43K","8.54%"
"01/19/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/16/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/15/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/14/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/13/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/12/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/09/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/08/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/07/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/06/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/05/2009","103.56","103.56","103.56","103.56","","0.00%"
"01/02/2009","103.56","103.56","103.56","103.56","","0.00%"
"12/30/2008","103.56","104.09","104.09","103.06","27.61K","-0.51%"
"12/29/2008","104.09","104.09","104.09","104.09","0.48K","-5.36%"
"12/23/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/22/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/19/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/18/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/17/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/16/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/15/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/12/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/11/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/10/2008","109.98","109.98","109.98","109.98","","0.00%"
"12/09/2008","109.98","109.98","109.98","109.98","0.00K","-2.91%"
"12/08/2008","113.28","113.28","113.28","113.28","","0.00%"
"12/05/2008","113.28","113.28","113.28","113.28","","0.00%"
"12/04/2008","113.28","113.70","113.70","112.94","0.26K","5.96%"
"12/03/2008","106.91","106.91","106.91","106.91","","0.00%"
"12/02/2008","106.91","106.91","106.91","106.91","","0.00%"
"12/01/2008","106.91","106.91","106.91","106.91","","0.00%"
"11/28/2008","106.91","106.91","106.91","106.91","","0.00%"
"11/27/2008","106.91","106.91","106.91","106.91","","0.00%"
"11/26/2008","106.91","106.91","106.91","106.91","","0.00%"
"11/25/2008","106.91","106.91","106.91","106.91","","0.00%"
"11/24/2008","106.91","106.92","106.92","106.30","0.88K","-1.47%"
"11/21/2008","108.50","109.58","109.58","108.50","4.00K","-2.49%"
"11/20/2008","111.27","111.27","111.27","111.27","","0.00%"
"11/19/2008","111.27","111.20","111.27","111.20","0.11K","-0.38%"
"11/18/2008","111.69","111.69","111.69","111.69","","0.00%"
"11/17/2008","111.69","111.69","111.69","111.69","1.50K","0.66%"
"11/14/2008","110.96","110.96","110.96","110.96","","0.00%"
"11/13/2008","110.96","110.96","110.96","110.96","","0.00%"
"11/12/2008","110.96","110.96","110.96","110.96","","0.00%"
"11/11/2008","110.96","109.43","110.96","109.43","0.05K","1.61%"
"11/10/2008","109.20","109.20","109.20","109.20","","0.00%"
"11/07/2008","109.20","109.20","109.20","109.20","0.79K","0.40%"
"11/06/2008","108.76","108.05","108.76","108.05","2.40K","1.93%"
"11/05/2008","106.70","106.70","106.70","106.70","0.05K","1.14%"
"11/04/2008","105.50","105.50","105.50","105.50","0.01K","-1.88%"
"11/03/2008","107.52","107.52","107.52","107.52","","0.00%"
"10/31/2008","107.52","107.52","107.52","107.52","0.50K","0.33%"
"10/30/2008","107.17","104.54","107.17","104.54","0.79K","-2.40%"
"10/29/2008","109.81","109.81","109.81","109.81","","0.00%"
"10/28/2008","109.81","110.00","110.00","109.81","0.01K","-0.17%"
"10/27/2008","110.00","110.00","110.00","110.00","0.01K","-1.68%"
"10/24/2008","111.88","111.88","111.88","111.88","2.24K","1.09%"
"10/23/2008","110.67","110.67","110.67","110.67","0.45K","0.15%"
"10/22/2008","110.50","110.50","110.50","110.50","1.00K","2.71%"
"10/21/2008","107.58","107.58","107.58","107.58","0.10K","1.90%"
"10/20/2008","105.57","104.16","105.57","104.00","17.63K","1.29%"
"10/17/2008","104.23","104.23","104.23","104.23","1.90K","-0.33%"
"10/16/2008","104.57","104.56","104.57","104.56","0.42K","0.89%"
"10/15/2008","103.65","103.65","103.65","103.65","0.01K","1.44%"
"10/14/2008","102.18","102.18","102.18","102.18","0.00K","-3.60%"
"10/13/2008","106.00","106.00","106.00","106.00","","0.00%"
"10/10/2008","106.00","106.00","106.00","106.00","0.10K","0.00%"
"10/09/2008","106.00","106.00","106.00","106.00","0.00K","-1.21%"
"10/08/2008","107.30","108.00","108.00","107.30","0.00K","-2.06%"
"10/07/2008","109.56","109.56","109.56","109.56","0.05K","1.77%"
"10/06/2008","107.65","107.65","107.65","107.65","","0.00%"
"10/03/2008","107.65","108.80","108.80","107.65","0.02K","0.61%"
"10/02/2008","107.00","107.00","107.00","107.00","0.05K","4.71%"
