"Date","Price","Open","High","Low","Vol.","Change %"
"12/14/2020","194.26","194.34","194.34","194.15","0.64K","-0.04%"
"12/11/2020","194.34","194.21","194.45","194.21","1.51K","0.17%"
"12/10/2020","194.01","194.10","194.28","193.86","0.45K","0.02%"
"12/09/2020","193.97","193.80","194.03","193.77","0.87K","0.01%"
"12/08/2020","193.95","193.95","193.95","193.95","","0.17%"
"12/07/2020","193.63","193.57","193.63","193.47","1.14K","0.26%"
"12/04/2020","193.13","193.30","193.44","193.11","0.98K","-0.08%"
"12/03/2020","193.28","192.98","193.30","192.93","3.16K","0.23%"
"12/02/2020","192.83","192.76","192.88","192.70","1.66K","0.04%"
"12/01/2020","192.76","193.44","193.55","192.61","1.29K","-0.33%"
"11/30/2020","193.40","193.62","193.67","193.34","2.34K","-0.17%"
"11/27/2020","193.72","193.73","193.73","193.54","0.98K","0.00%"
"11/26/2020","193.72","193.47","193.72","193.44","1.52K","0.09%"
"11/25/2020","193.54","193.59","193.63","193.36","3.54K","0.02%"
"11/24/2020","193.51","193.50","193.61","193.46","0.70K","-0.04%"
"11/23/2020","193.58","193.60","193.60","193.34","1.21K","-0.01%"
"11/20/2020","193.59","193.46","193.59","193.32","2.01K","0.08%"
"11/19/2020","193.43","193.20","193.43","193.20","3.25K","0.08%"
"11/18/2020","193.28","193.46","193.48","193.15","1.17K","-0.01%"
"11/17/2020","193.30","193.03","193.26","192.98","1.90K","0.09%"
"11/16/2020","193.13","193.20","193.20","192.65","1.32K","0.08%"
"11/13/2020","192.98","192.82","193.03","192.82","0.58K","0.15%"
"11/12/2020","192.70","192.24","192.70","192.24","0.46K","0.28%"
"11/11/2020","192.17","191.80","192.40","191.70","1.08K","0.10%"
"11/10/2020","191.98","192.10","192.27","191.82","2.90K","-0.06%"
"11/09/2020","192.10","193.83","193.97","192.02","0.99K","-0.76%"
"11/06/2020","193.58","193.56","193.83","193.39","1.29K","-0.03%"
"11/05/2020","193.64","193.72","193.83","193.49","1.47K","-0.05%"
"11/04/2020","193.73","193.64","193.76","193.47","2.84K","0.30%"
"11/03/2020","193.16","193.00","193.34","193.00","0.72K","-0.07%"
"11/02/2020","193.29","193.01","193.33","192.96","1.01K","0.07%"
"10/30/2020","193.16","193.00","193.32","193.00","0.65K","-0.03%"
"10/29/2020","193.21","192.63","193.72","192.63","14.65K","0.21%"
"10/28/2020","192.81","192.99","192.99","192.73","2.24K","-0.12%"
"10/27/2020","193.05","192.64","193.05","192.64","2.60K","0.25%"
"10/26/2020","192.57","192.91","192.91","192.46","2.78K","0.05%"
"10/23/2020","192.48","192.26","192.48","192.16","0.58K","0.16%"
"10/22/2020","192.17","192.35","192.59","192.35","0.40K","-0.19%"
"10/21/2020","192.54","192.59","192.79","192.54","1.01K","-0.13%"
"10/20/2020","192.80","192.99","192.99","192.71","0.59K","-0.15%"
"10/19/2020","193.08","193.10","193.15","192.98","2.11K","-0.14%"
"10/16/2020","193.35","193.17","193.35","193.09","2.64K","0.16%"
"10/15/2020","193.04","193.04","193.24","192.95","1.03K","0.05%"
"10/14/2020","192.95","192.96","193.06","192.86","0.93K","0.11%"
"10/13/2020","192.74","192.75","192.79","192.50","0.55K","0.03%"
"10/12/2020","192.68","192.45","192.68","192.39","0.19K","0.15%"
"10/09/2020","192.39","192.35","192.46","192.32","0.76K","0.17%"
"10/08/2020","192.07","191.76","192.08","191.76","0.47K","0.27%"
"10/07/2020","191.55","191.73","191.81","191.50","0.59K","-0.09%"
"10/06/2020","191.73","191.56","191.81","191.56","2.60K","0.08%"
"10/05/2020","191.57","192.03","192.09","191.57","1.58K","-0.24%"
"10/02/2020","192.03","192.02","192.08","191.90","0.56K","0.13%"
"10/01/2020","191.79","191.42","191.79","191.33","2.02K","0.14%"
"09/30/2020","191.52","191.81","191.81","191.45","17.49K","-0.20%"
"09/29/2020","191.91","191.65","191.92","191.64","1.32K","0.15%"
"09/28/2020","191.63","191.45","191.63","191.33","0.71K","0.06%"
"09/25/2020","191.52","191.36","191.64","191.36","1.29K","0.05%"
"09/24/2020","191.42","191.68","191.83","191.42","0.77K","-0.13%"
"09/23/2020","191.67","191.83","191.83","191.43","0.99K","0.03%"
"09/22/2020","191.61","191.67","191.68","191.53","0.16K","0.05%"
"09/21/2020","191.52","191.10","191.52","191.00","0.49K","0.27%"
"09/18/2020","191.00","190.97","191.17","190.95","0.61K","-0.03%"
"09/17/2020","191.05","191.04","191.22","190.66","0.77K","0.01%"
"09/16/2020","191.04","191.03","191.11","190.88","0.40K","0.13%"
"09/15/2020","190.80","190.58","190.81","190.50","0.35K","0.04%"
"09/14/2020","190.72","190.87","190.87","190.72","0.65K","0.08%"
"09/11/2020","190.57","190.39","190.58","190.15","1.00K","0.40%"
"09/10/2020","189.82","190.30","190.30","189.82","1.43K","-0.20%"
"09/09/2020","190.20","190.54","190.70","190.14","2.20K","-0.06%"
"09/08/2020","190.32","190.04","190.54","190.04","0.73K","0.13%"
"09/07/2020","190.08","190.10","190.25","189.97","0.51K","-0.13%"
"09/04/2020","190.32","190.52","190.55","190.28","1.73K","-0.10%"
"09/03/2020","190.52","190.50","190.62","190.31","0.85K","-0.01%"
"09/02/2020","190.53","189.90","190.53","189.90","2.97K","0.52%"
"09/01/2020","189.55","189.40","189.60","189.11","0.86K","0.19%"
"08/31/2020","189.19","189.49","189.49","189.17","0.33K","-0.21%"
"08/28/2020","189.59","189.38","189.64","189.38","1.06K","0.04%"
"08/27/2020","189.51","190.21","190.21","189.46","1.52K","-0.04%"
"08/26/2020","189.58","189.48","189.63","189.47","1.29K","-0.07%"
"08/25/2020","189.72","190.15","190.15","189.64","0.44K","-0.52%"
"08/24/2020","190.71","190.55","190.71","190.42","0.22K","-0.06%"
"08/21/2020","190.82","190.80","190.90","190.78","0.13K","-0.01%"
"08/20/2020","190.83","190.70","190.93","190.70","0.11K","0.08%"
"08/19/2020","190.67","190.55","190.85","190.54","0.55K","0.10%"
"08/18/2020","190.48","190.32","190.48","190.32","0.11K","0.09%"
"08/17/2020","190.31","189.91","190.31","189.91","0.51K","0.33%"
"08/14/2020","189.69","189.36","189.71","189.36","0.35K","0.05%"
"08/13/2020","189.60","190.48","190.48","189.63","0.11K","-0.41%"
"08/12/2020","190.38","190.36","190.45","190.10","0.58K","-0.08%"
"08/11/2020","190.54","191.15","191.15","190.54","1.88K","-0.37%"
"08/10/2020","191.25","190.85","191.29","190.85","1.62K","0.15%"
"08/07/2020","190.97","190.98","191.15","190.96","0.97K","-0.09%"
"08/06/2020","191.15","190.71","191.15","190.70","1.01K","0.33%"
"08/05/2020","190.53","190.99","191.05","190.44","1.47K","-0.26%"
"08/04/2020","191.03","190.50","191.14","190.50","1.46K","0.24%"
"08/03/2020","190.58","190.40","190.58","190.26","0.35K","-0.01%"
"07/31/2020","190.59","190.98","190.98","190.46","0.64K","-0.16%"
"07/30/2020","190.90","190.47","190.90","190.47","0.29K","0.34%"
"07/29/2020","190.25","190.33","190.44","190.17","0.74K","-0.08%"
"07/28/2020","190.40","190.31","190.40","190.18","0.82K","0.02%"
"07/27/2020","190.37","189.80","190.37","189.74","1.30K","0.21%"
"07/24/2020","189.97","190.25","190.25","189.83","0.53K","-0.24%"
"07/23/2020","190.43","190.22","190.45","190.22","0.45K","0.05%"
"07/22/2020","190.33","189.95","190.42","189.94","1.69K","0.26%"
"07/21/2020","189.83","189.90","190.10","189.63","1.10K","-0.03%"
"07/20/2020","189.89","189.37","189.89","189.25","0.46K","0.27%"
"07/17/2020","189.37","189.42","189.58","189.37","4.20K","-0.01%"
"07/16/2020","189.38","188.98","189.50","188.98","0.58K","0.14%"
"07/15/2020","189.11","189.05","189.33","188.89","1.21K","-0.01%"
"07/14/2020","189.13","188.91","189.13","188.70","0.37K","0.23%"
"07/13/2020","188.70","189.06","189.06","188.54","0.52K","-0.32%"
"07/10/2020","189.31","189.25","189.38","189.19","1.26K","0.03%"
"07/09/2020","189.26","189.02","189.38","189.02","0.73K","0.03%"
"07/08/2020","189.21","189.15","189.34","189.10","4.70K","0.17%"
"07/07/2020","188.88","189.06","189.06","188.83","0.84K","-0.02%"
"07/06/2020","188.92","188.59","188.97","188.58","4.32K","0.11%"
"07/03/2020","188.72","188.97","189.10","188.60","7.84K","-0.09%"
"07/02/2020","188.89","188.30","188.89","188.30","0.59K","0.35%"
"07/01/2020","188.23","188.68","188.69","188.13","2.04K","-0.33%"
"06/30/2020","188.86","189.01","189.11","188.89","0.88K","-0.02%"
"06/29/2020","188.89","188.78","188.94","188.73","1.21K","-0.03%"
"06/26/2020","188.95","188.78","189.02","188.78","1.11K","0.04%"
"06/25/2020","188.87","188.60","188.89","188.60","2.13K","0.13%"
"06/24/2020","188.62","188.26","188.69","188.20","0.19K","0.12%"
"06/23/2020","188.39","188.58","188.67","188.29","0.91K","-0.19%"
"06/22/2020","188.75","188.18","188.77","188.18","1.08K","0.31%"
"06/19/2020","188.16","187.88","188.20","187.88","0.88K","0.10%"
"06/18/2020","187.97","187.62","188.01","187.62","0.27K","0.17%"
"06/17/2020","187.66","187.32","187.80","187.32","1.51K","-0.06%"
"06/16/2020","187.77","187.59","187.77","187.59","1.94K","0.10%"
"06/15/2020","187.58","187.54","187.78","187.53","0.32K","0.09%"
"06/12/2020","187.42","186.79","187.50","186.76","2.34K","0.26%"
"06/11/2020","186.94","186.30","187.03","186.30","0.43K","0.59%"
"06/10/2020","185.84","186.25","186.25","185.72","1.04K","-0.17%"
"06/09/2020","186.15","186.63","186.73","186.39","0.48K","-0.25%"
"06/08/2020","186.62","186.23","186.62","186.23","0.54K","0.18%"
"06/05/2020","186.29","186.49","186.49","186.23","1.00K","-0.14%"
"06/04/2020","186.56","185.92","186.79","185.76","0.83K","0.32%"
"06/03/2020","185.96","186.25","186.48","185.96","2.33K","-0.37%"
"06/02/2020","186.65","186.92","186.93","186.56","0.70K","0.04%"
"06/01/2020","186.57","186.76","186.97","186.59","0.94K","-0.19%"
"05/29/2020","186.93","187.10","187.10","186.89","0.21K","-0.02%"
"05/28/2020","186.96","186.28","186.97","186.28","2.47K","0.33%"
"05/27/2020","186.34","186.11","186.39","186.08","2.03K","0.23%"
"05/26/2020","185.92","185.94","186.07","185.74","5.10K","-0.17%"
"05/25/2020","186.24","186.19","186.34","186.17","0.43K","0.08%"
"05/22/2020","186.09","186.32","186.32","186.07","0.70K","-0.03%"
"05/21/2020","186.14","185.75","186.20","185.75","0.37K","0.15%"
"05/20/2020","185.87","185.55","185.94","185.55","0.75K","0.04%"
"05/19/2020","185.80","185.69","185.85","185.38","0.40K","0.27%"
"05/18/2020","185.30","185.07","185.59","185.07","0.93K","0.06%"
"05/15/2020","185.19","185.46","185.58","185.15","8.14K","-0.11%"
"05/14/2020","185.40","185.56","185.67","185.40","1.70K","-0.05%"
"05/13/2020","185.49","185.03","185.53","185.03","0.21K","0.35%"
"05/12/2020","184.84","184.55","184.79","184.50","1.91K","0.02%"
"05/11/2020","184.81","185.08","185.08","184.72","2.63K","-0.16%"
"05/08/2020","185.10","185.11","185.40","184.84","2.77K","0.08%"
"05/07/2020","184.95","184.09","184.95","183.95","0.96K","0.36%"
"05/06/2020","184.28","185.39","185.39","184.23","0.87K","-0.61%"
"05/05/2020","185.41","185.40","185.53","184.96","0.82K","-0.22%"
"05/04/2020","185.81","185.50","185.83","185.26","1.09K","-0.23%"
"04/30/2020","186.23","185.31","186.23","185.15","1.20K","0.65%"
"04/29/2020","185.02","184.51","185.10","184.51","5.19K","0.18%"
"04/28/2020","184.68","184.24","184.94","184.24","0.30K","0.23%"
"04/27/2020","184.26","184.33","184.50","184.15","0.13K","0.24%"
"04/24/2020","183.81","182.76","183.76","182.76","0.46K","0.43%"
"04/23/2020","183.03","182.29","183.03","182.18","1.45K","0.48%"
"04/22/2020","182.16","182.63","182.63","181.80","0.21K","-0.36%"
"04/21/2020","182.81","183.44","183.87","182.58","1.32K","-0.32%"
"04/20/2020","183.39","183.63","183.70","183.22","1.63K","-0.57%"
"04/17/2020","184.44","184.50","184.64","184.30","3.13K","0.03%"
"04/16/2020","184.39","183.97","184.52","183.77","1.17K","0.30%"
"04/15/2020","183.83","183.95","184.13","183.07","1.91K","-0.12%"
"04/14/2020","184.05","184.07","184.19","183.77","10.31K","-0.29%"
"04/09/2020","184.58","183.63","184.58","183.31","1.91K","0.48%"
"04/08/2020","183.70","183.90","183.90","183.31","1.94K","0.01%"
"04/07/2020","183.68","184.79","184.79","183.68","1.23K","-0.79%"
"04/06/2020","185.14","185.06","185.20","184.75","1.36K","0.02%"
"04/03/2020","185.10","185.81","185.91","185.05","2.79K","-0.18%"
"04/02/2020","185.44","185.60","185.71","185.19","1.34K","-0.15%"
"04/01/2020","185.72","186.00","186.00","185.48","0.75K","-0.14%"
"03/31/2020","185.98","186.01","186.38","185.50","2.71K","-0.47%"
"03/30/2020","186.85","187.49","187.49","186.76","9.62K","-0.28%"
"03/27/2020","187.37","187.21","187.70","186.72","0.84K","0.53%"
"03/26/2020","186.39","183.87","185.74","183.87","1.68K","1.41%"
"03/25/2020","183.80","183.89","183.89","183.00","0.49K","-0.10%"
"03/24/2020","183.98","183.86","184.68","183.00","1.60K","-0.55%"
"03/23/2020","185.00","184.06","184.91","183.76","2.04K","0.36%"
"03/20/2020","184.34","183.68","185.04","182.93","14.60K","1.56%"
"03/19/2020","181.50","183.28","183.28","180.71","3.25K","1.40%"
"03/18/2020","179.00","179.45","180.46","177.15","3.59K","-1.05%"
"03/17/2020","180.90","181.52","181.53","180.14","3.25K","-1.36%"
"03/16/2020","183.39","183.70","185.02","180.71","2.85K","-1.40%"
"03/13/2020","186.00","186.00","186.19","184.28","14.13K","-1.00%"
"03/12/2020","187.87","190.81","190.81","185.86","2.85K","-1.48%"
"03/11/2020","190.69","190.15","190.71","189.98","10.31K","0.34%"
"03/10/2020","190.04","190.16","190.28","188.93","14.74K","-0.45%"
"03/09/2020","190.90","191.50","191.50","190.85","2.77K","-0.31%"
"03/06/2020","191.50","191.21","191.50","190.91","2.56K","0.15%"
"03/05/2020","191.21","191.16","191.35","190.97","4.02K","-0.04%"
"03/04/2020","191.29","191.30","191.64","191.24","11.68K","-0.07%"
"03/03/2020","191.43","190.35","191.91","190.20","7.88K","0.55%"
"03/02/2020","190.39","190.38","190.72","190.25","3.41K","0.01%"
"02/28/2020","190.38","189.97","190.60","189.93","6.01K","0.14%"
"02/27/2020","190.12","190.08","190.15","189.96","2.39K","-0.02%"
"02/26/2020","190.16","190.26","190.28","189.74","6.11K","-0.19%"
"02/25/2020","190.53","190.32","190.53","190.20","1.84K","0.11%"
"02/24/2020","190.32","190.44","190.44","190.23","18.14K","0.07%"
"02/21/2020","190.18","190.23","190.31","190.15","2.39K","-0.08%"
"02/20/2020","190.33","189.90","190.33","189.82","2.27K","0.24%"
"02/19/2020","189.88","189.71","189.96","189.64","1.82K","0.06%"
"02/18/2020","189.77","190.08","190.08","189.70","3.11K","-0.02%"
"02/17/2020","189.81","189.59","189.87","189.59","2.41K","0.03%"
"02/14/2020","189.75","189.62","189.75","189.60","1.64K","0.02%"
"02/13/2020","189.71","189.81","190.02","189.50","2.23K","0.07%"
"02/12/2020","189.57","189.17","189.60","189.08","4.85K","0.05%"
"02/11/2020","189.48","189.45","189.61","189.32","1.01K","-0.09%"
"02/10/2020","189.66","189.39","189.70","189.39","2.47K","0.15%"
"02/07/2020","189.38","189.46","189.52","189.19","3.24K","0.16%"
"02/06/2020","189.08","188.97","189.04","188.76","6.07K","-0.04%"
"02/05/2020","189.15","189.55","189.55","189.08","2.77K","-0.24%"
"02/04/2020","189.61","189.70","189.70","189.47","1.91K","-0.14%"
"02/03/2020","189.87","189.96","190.01","189.54","2.77K","-0.11%"
"01/31/2020","190.08","189.53","190.08","189.53","0.72K","0.24%"
"01/30/2020","189.62","189.40","189.62","189.40","1.99K","0.18%"
"01/29/2020","189.27","188.98","189.27","188.98","1.36K","0.25%"
"01/28/2020","188.80","189.15","189.31","188.69","2.04K","-0.21%"
"01/27/2020","189.19","188.86","189.19","188.83","1.63K","0.64%"
"01/24/2020","187.99","187.66","187.99","187.38","1.39K","0.14%"
"01/23/2020","187.72","187.13","188.77","187.13","5.28K","0.41%"
"01/22/2020","186.95","186.47","187.00","186.47","2.18K","0.13%"
"01/21/2020","186.71","186.38","186.46","186.27","2.93K","0.19%"
"01/20/2020","186.35","186.26","186.36","186.18","12.60K","-0.01%"
"01/17/2020","186.37","186.45","186.51","186.27","4.61K","0.11%"
"01/16/2020","186.16","186.27","186.42","186.21","3.66K","-0.09%"
"01/15/2020","186.32","186.24","186.45","186.24","14.79K","0.19%"
"01/14/2020","185.97","185.99","186.09","185.89","2.97K","0.07%"
"01/13/2020","185.84","186.34","186.34","185.81","2.63K","-0.36%"
"01/10/2020","186.51","186.40","186.51","186.10","6.80K","0.18%"
"01/09/2020","186.17","186.05","186.32","186.05","1.36K","-0.21%"
"01/08/2020","186.56","186.80","186.83","186.50","1.11K","-0.08%"
"01/07/2020","186.71","186.61","186.91","186.61","0.46K","-0.05%"
"01/06/2020","186.81","187.10","187.16","186.80","1.15K","-0.05%"
"01/03/2020","186.90","186.65","187.07","186.63","1.33K","0.48%"
"01/02/2020","186.01","185.20","185.99","185.20","2.25K","0.15%"
"12/30/2019","185.73","186.21","186.21","185.72","1.35K","-0.40%"
"12/27/2019","186.47","186.14","186.56","186.14","3.56K","0.13%"
"12/23/2019","186.23","186.40","186.40","186.19","3.09K","0.00%"
"12/20/2019","186.23","186.06","186.35","185.84","1.50K","0.01%"
"12/19/2019","186.21","186.01","186.17","185.87","4.23K","-0.17%"
"12/18/2019","186.52","187.12","187.26","186.66","2.79K","-0.36%"
"12/17/2019","187.19","187.12","187.19","186.96","0.80K","0.16%"
"12/16/2019","186.90","187.14","187.25","187.04","5.72K","-0.18%"
"12/13/2019","187.23","186.25","187.23","186.25","8.94K","0.33%"
"12/12/2019","186.61","187.23","187.38","186.61","3.43K","-0.29%"
"12/11/2019","187.16","186.84","187.16","186.84","3.63K","0.21%"
"12/10/2019","186.77","186.77","186.79","186.45","4.57K","0.05%"
"12/09/2019","186.67","186.25","186.74","186.25","2.01K","0.20%"
"12/06/2019","186.29","186.20","186.38","186.15","1.27K","0.06%"
"12/05/2019","186.18","186.69","186.69","186.18","2.04K","-0.36%"
"12/04/2019","186.85","187.32","187.35","186.85","2.93K","-0.21%"
"12/03/2019","187.25","185.96","187.25","185.96","4.09K","0.53%"
"12/02/2019","186.27","186.72","186.72","186.17","2.42K","-0.56%"
"11/29/2019","187.32","187.35","187.45","187.24","2.87K","-0.02%"
"11/28/2019","187.36","187.45","187.52","187.30","2.31K","-0.07%"
"11/27/2019","187.50","187.75","187.83","187.50","3.69K","-0.12%"
"11/26/2019","187.72","187.55","187.77","187.52","4.93K","0.10%"
"11/25/2019","187.54","187.40","187.58","187.40","3.94K","0.02%"
"11/22/2019","187.50","187.01","187.60","186.89","5.68K","0.18%"
"11/21/2019","187.16","187.50","187.55","187.14","9.96K","-0.18%"
"11/20/2019","187.49","187.81","187.82","187.38","1.22K","0.15%"
"11/19/2019","187.20","187.23","187.30","187.15","1.57K","-0.11%"
"11/18/2019","187.40","187.18","187.40","187.04","1.33K","0.14%"
"11/15/2019","187.14","186.80","187.19","186.80","1.76K","0.18%"
"11/14/2019","186.80","187.06","187.18","186.80","1.34K","-0.07%"
"11/13/2019","186.93","186.91","187.00","186.81","1.99K","0.16%"
"11/12/2019","186.63","186.35","186.64","186.35","3.31K","0.02%"
"11/11/2019","186.59","186.77","186.80","186.54","3.02K","-0.27%"
"11/08/2019","187.09","187.29","187.29","186.17","4.11K","0.07%"
"11/07/2019","186.96","188.12","188.15","186.93","4.27K","-0.62%"
"11/06/2019","188.12","187.73","188.12","187.68","2.33K","0.03%"
"11/05/2019","188.06","188.14","188.22","187.92","10.22K","-0.18%"
"11/04/2019","188.40","188.25","188.62","188.25","1.60K","-0.13%"
"11/01/2019","188.65","189.15","189.15","188.76","0.27K","-0.24%"
"10/31/2019","189.11","189.14","189.35","189.09","4.35K","0.27%"
"10/30/2019","188.60","188.43","188.62","188.43","2.58K","-0.01%"
"10/29/2019","188.61","188.53","188.61","188.42","2.54K","0.17%"
"10/28/2019","188.29","188.55","188.56","188.17","2.23K","-0.37%"
"10/25/2019","188.99","189.22","189.22","188.89","2.66K","-0.19%"
"10/24/2019","189.35","189.08","189.42","188.82","1.46K","0.12%"
"10/23/2019","189.12","189.20","189.39","189.05","2.07K","0.11%"
"10/22/2019","188.92","188.91","189.07","188.81","3.83K","0.25%"
"10/21/2019","188.45","188.92","188.92","188.43","3.33K","-0.39%"
"10/18/2019","189.18","189.25","189.25","189.07","1.90K","-0.12%"
"10/17/2019","189.40","189.39","189.42","188.64","1.34K","0.10%"
"10/16/2019","189.22","189.42","189.70","189.18","3.94K","-0.15%"
"10/15/2019","189.50","189.96","190.01","189.36","2.20K","-0.14%"
"10/14/2019","189.76","189.83","189.88","189.66","3.55K","0.19%"
"10/11/2019","189.40","190.03","190.03","189.27","4.40K","-0.18%"
"10/10/2019","189.75","190.43","190.43","189.66","1.44K","-0.50%"
"10/09/2019","190.70","190.82","191.65","190.70","1.20K","-0.24%"
"10/08/2019","191.16","190.65","191.13","190.62","1.88K","0.12%"
"10/07/2019","190.93","191.17","191.25","190.90","2.75K","-0.04%"
"10/04/2019","191.01","191.21","191.27","190.96","3.14K","-0.04%"
"10/03/2019","191.08","190.77","191.18","190.76","14.27K","0.30%"
"10/02/2019","190.51","190.50","190.63","190.40","5.15K","-0.13%"
"10/01/2019","190.75","190.50","190.57","190.27","1.59K","-0.10%"
"09/30/2019","190.94","190.86","191.10","190.69","2.55K","-0.05%"
"09/27/2019","191.04","191.13","191.16","190.89","1.03K","-0.02%"
"09/26/2019","191.07","190.98","191.18","190.98","0.87K","-0.01%"
"09/25/2019","191.08","191.46","191.54","191.00","0.87K","-0.12%"
"09/24/2019","191.31","190.91","191.35","190.85","1.42K","0.12%"
"09/23/2019","191.09","190.01","191.18","190.00","17.49K","0.56%"
"09/20/2019","190.03","190.10","190.17","190.00","0.86K","0.03%"
"09/19/2019","189.97","189.93","190.04","189.66","0.57K","-0.13%"
"09/18/2019","190.21","189.62","190.14","189.62","0.72K","0.33%"
"09/17/2019","189.58","189.91","189.96","189.47","1.56K","-0.20%"
"09/16/2019","189.96","189.67","189.98","189.50","1.62K","0.16%"
"09/13/2019","189.66","190.01","190.01","189.65","2.26K","-0.51%"
"09/12/2019","190.63","190.71","192.00","190.42","1.17K","0.08%"
"09/11/2019","190.47","190.00","190.52","190.00","0.62K","0.18%"
"09/10/2019","190.12","190.61","190.62","190.14","54.46K","-0.29%"
"09/09/2019","190.68","191.41","191.41","190.63","0.78K","-0.41%"
"09/06/2019","191.46","190.97","191.41","190.88","3.20K","0.33%"
"09/05/2019","190.83","191.16","191.25","190.64","1.14K","-0.61%"
"09/04/2019","192.00","191.90","191.94","191.50","3.02K","-0.09%"
"09/03/2019","192.18","192.10","192.48","192.06","0.78K","0.18%"
"09/02/2019","191.84","191.87","191.93","191.62","1.64K","-0.02%"
"08/30/2019","191.87","191.93","192.06","191.93","0.54K","-0.06%"
"08/29/2019","191.98","192.05","192.24","191.95","2.62K","-0.13%"
"08/28/2019","192.23","191.76","192.30","191.66","1.17K","0.27%"
"08/27/2019","191.71","191.25","191.69","191.05","1.02K","0.48%"
"08/26/2019","190.80","190.77","190.78","190.61","0.56K","-0.02%"
"08/23/2019","190.83","190.40","190.92","190.35","0.36K","0.15%"
"08/22/2019","190.55","191.19","191.19","190.32","1.82K","-0.25%"
"08/21/2019","191.03","191.13","191.21","190.84","0.24K","-0.07%"
"08/20/2019","191.16","190.60","191.23","190.60","49.76K","0.38%"
"08/19/2019","190.44","190.86","190.86","190.11","8.26K","-0.22%"
"08/16/2019","190.86","191.32","191.43","190.55","6.29K","0.30%"
"08/14/2019","190.29","189.64","190.29","189.64","0.09K","0.44%"
"08/13/2019","189.46","189.32","189.32","189.13","1.17K","0.29%"
"08/12/2019","188.92","188.75","188.93","188.70","0.84K","0.22%"
"08/09/2019","188.51","188.98","188.98","188.46","1.00K","-0.44%"
"08/08/2019","189.35","189.63","189.65","189.00","1.23K","-0.40%"
"08/07/2019","190.11","189.86","190.35","189.70","8.47K","0.43%"
"08/06/2019","189.29","189.08","189.29","189.04","6.28K","0.26%"
"08/05/2019","188.80","189.14","189.14","188.88","0.78K","0.04%"
"08/02/2019","188.73","188.49","188.84","188.48","2.35K","0.22%"
"08/01/2019","188.31","188.06","188.35","187.84","3.90K","-0.05%"
"07/31/2019","188.40","187.95","188.40","187.82","1.66K","0.37%"
"07/30/2019","187.70","187.60","187.70","187.46","1.41K","-0.02%"
"07/29/2019","187.74","187.67","187.88","187.60","1.48K","0.12%"
"07/26/2019","187.51","187.61","187.61","187.43","1.14K","0.01%"
"07/25/2019","187.50","188.11","188.29","187.31","4.17K","-0.13%"
"07/24/2019","187.74","187.14","187.87","187.14","5.12K","0.29%"
"07/23/2019","187.20","186.90","187.14","186.87","2.04K","0.11%"
"07/22/2019","186.99","187.00","187.06","186.86","4.44K","-0.01%"
"07/19/2019","187.00","187.05","187.05","186.84","2.70K","-0.02%"
"07/18/2019","187.04","186.84","187.25","186.84","5.01K","0.27%"
"07/17/2019","186.53","186.48","186.64","186.28","2.02K","0.22%"
"07/16/2019","186.12","186.34","186.47","186.17","5.05K","0.12%"
"07/15/2019","185.90","185.38","185.91","185.33","4.48K","0.43%"
"07/12/2019","185.10","185.71","185.72","184.97","6.04K","-0.30%"
"07/11/2019","185.65","186.17","186.34","185.83","2.16K","-0.23%"
"07/10/2019","186.08","186.06","186.16","185.55","2.91K","-0.23%"
"07/09/2019","186.50","186.46","186.57","186.37","2.00K","-0.03%"
"07/08/2019","186.55","187.23","187.23","186.50","2.27K","-0.13%"
"07/05/2019","186.79","187.68","187.68","186.60","2.28K","-0.38%"
"07/04/2019","187.51","187.61","188.53","187.47","5.51K","-0.04%"
"07/03/2019","187.59","187.12","187.55","187.12","4.19K","0.55%"
"07/02/2019","186.56","186.40","186.65","186.15","5.07K","0.20%"
"07/01/2019","186.19","185.34","186.28","185.34","6.33K","0.45%"
"06/28/2019","185.35","185.20","185.33","185.17","2.57K","0.12%"
"06/27/2019","185.13","184.80","185.12","184.80","2.82K","0.04%"
"06/26/2019","185.05","185.11","185.31","185.02","1.17K","-0.12%"
"06/25/2019","185.27","185.07","185.11","184.93","1.16K","0.16%"
"06/24/2019","184.97","185.13","185.13","184.93","1.55K","0.17%"
"06/21/2019","184.66","185.02","185.02","184.61","1.62K","-0.28%"
"06/20/2019","185.17","185.53","185.56","185.20","2.32K","0.17%"
"06/19/2019","184.85","185.04","185.07","184.89","1.36K","-0.28%"
"06/18/2019","185.37","184.71","185.40","184.68","7.37K","0.87%"
"06/17/2019","183.77","183.86","183.86","183.62","2.34K","-0.05%"
"06/14/2019","183.86","183.99","184.04","183.90","0.98K","0.22%"
"06/13/2019","183.45","183.51","183.56","183.42","4.87K","0.10%"
"06/12/2019","183.27","183.44","183.46","183.24","1.32K","-0.14%"
"06/11/2019","183.52","183.40","183.55","183.32","3.85K","0.15%"
"06/10/2019","183.24","183.60","183.60","182.99","1.79K","-0.28%"
"06/07/2019","183.75","183.35","183.93","183.17","4.59K","0.40%"
"06/06/2019","183.02","183.09","183.21","182.76","3.67K","0.13%"
"06/05/2019","182.79","182.60","182.67","182.38","2.45K","0.22%"
"06/04/2019","182.38","182.36","182.64","182.36","2.32K","0.15%"
"06/03/2019","182.11","181.85","182.33","181.85","2.87K","0.17%"
"05/31/2019","181.81","181.46","181.73","181.46","1.69K","0.20%"
"05/30/2019","181.44","181.50","181.64","181.40","2.50K","-0.07%"
